cluster,y,d
263,0.13636363636363635,0.045454545454545456
264,0.015151515151515152,0.022727272727272728
265,0.19696969696969696,0.13636363636363635
266,0.21212121212121213,0.06818181818181818
267,0.09090909090909091,0.11363636363636363
268,0.18181818181818182,0.022727272727272728
269,0.15151515151515152,0.13636363636363635
270,0.030303030303030304,0.022727272727272728
271,0.2878787878787879,0.045454545454545456
272,0.22727272727272727,0.13636363636363635
273,0.13636363636363635,0.20454545454545456
274,0.015151515151515152,0.18181818181818182
275,0.16666666666666666,0.045454545454545456
276,0.18181818181818182,0.06818181818181818
277,0.030303030303030304,0.022727272727272728
278,0.13636363636363635,0.11363636363636363
279,0.09090909090909091,0.045454545454545456
280,0.24242424242424243,0.09090909090909091
281,0.015151515151515152,0.045454545454545456
282,0.0,0.0
283,0.24242424242424243,0.09090909090909091
284,0.15151515151515152,0.045454545454545456
285,0.2878787878787879,0.22727272727272727
286,0.15151515151515152,0.09090909090909091
287,0.15151515151515152,0.38636363636363635
288,0.25757575757575757,0.11363636363636363
289,0.22727272727272727,0.045454545454545456
290,0.09090909090909091,0.06818181818181818
291,0.10606060606060606,0.045454545454545456
292,0.3181818181818182,0.4772727272727273
293,0.13636363636363635,0.09090909090909091
294,0.13636363636363635,0.09090909090909091
295,0.2878787878787879,0.045454545454545456
296,0.015151515151515152,0.11363636363636363
297,0.015151515151515152,0.022727272727272728
298,0.21212121212121213,0.11363636363636363
299,0.045454545454545456,0.045454545454545456
300,0.015151515151515152,0.022727272727272728
301,0.10606060606060606,0.22727272727272727
302,0.18181818181818182,0.13636363636363635
303,0.13636363636363635,0.11363636363636363
304,0.10606060606060606,0.022727272727272728
305,0.2878787878787879,0.09090909090909091
306,0.07575757575757576,0.022727272727272728
307,0.06060606060606061,0.1590909090909091
308,0.045454545454545456,0.022727272727272728
309,0.18181818181818182,0.11363636363636363
310,0.0,0.0
311,0.16666666666666666,0.3409090909090909
312,0.015151515151515152,0.022727272727272728
313,0.030303030303030304,0.022727272727272728
314,0.045454545454545456,0.022727272727272728
315,0.15151515151515152,0.13636363636363635
316,0.24242424242424243,0.09090909090909091
317,0.06060606060606061,0.29545454545454547
318,0.15151515151515152,0.09090909090909091
319,0.24242424242424243,0.13636363636363635
320,0.18181818181818182,0.09090909090909091
321,0.15151515151515152,0.045454545454545456
322,0.19696969696969696,0.1590909090909091
323,0.13636363636363635,0.06818181818181818
324,0.16666666666666666,0.18181818181818182
325,0.3333333333333333,0.09090909090909091
326,0.09090909090909091,0.06818181818181818
327,0.24242424242424243,0.1590909090909091
328,0.16666666666666666,0.29545454545454547
329,0.15151515151515152,0.1590909090909091
330,0.16666666666666666,0.1590909090909091
331,0.18181818181818182,0.22727272727272727
332,0.16666666666666666,0.045454545454545456
333,0.13636363636363635,0.06818181818181818
334,0.16666666666666666,0.045454545454545456
335,0.15151515151515152,0.022727272727272728
336,0.13636363636363635,0.022727272727272728
337,0.015151515151515152,0.022727272727272728
338,0.16666666666666666,0.13636363636363635
339,0.13636363636363635,0.06818181818181818
340,0.12121212121212122,0.13636363636363635
341,0.5,0.1590909090909091
342,0.09090909090909091,0.045454545454545456
343,0.24242424242424243,0.2727272727272727
344,0.18181818181818182,0.045454545454545456
345,0.09090909090909091,0.1590909090909091
346,0.030303030303030304,0.022727272727272728
347,0.4696969696969697,0.09090909090909091
348,0.15151515151515152,0.20454545454545456
349,0.25757575757575757,0.22727272727272727
350,0.06060606060606061,0.022727272727272728
351,0.2878787878787879,0.06818181818181818
352,0.10606060606060606,0.22727272727272727
353,0.015151515151515152,0.022727272727272728
354,0.045454545454545456,0.045454545454545456
355,0.3333333333333333,0.1590909090909091
356,0.3333333333333333,0.06818181818181818
357,0.15151515151515152,0.045454545454545456
358,0.015151515151515152,0.022727272727272728
359,0.12121212121212122,0.06818181818181818
360,0.16666666666666666,0.045454545454545456
361,0.3181818181818182,0.22727272727272727
362,0.06060606060606061,0.022727272727272728
363,0.18181818181818182,0.1590909090909091
364,0.13636363636363635,0.045454545454545456
365,0.3181818181818182,0.045454545454545456
366,0.15151515151515152,0.045454545454545456
367,0.21212121212121213,0.045454545454545456
368,0.22727272727272727,0.06818181818181818
369,0.2878787878787879,0.18181818181818182
370,0.21212121212121213,0.045454545454545456
371,0.13636363636363635,0.045454545454545456
372,0.10606060606060606,0.25
373,0.015151515151515152,0.022727272727272728
374,0.13636363636363635,0.045454545454545456
375,0.19696969696969696,0.045454545454545456
376,0.15151515151515152,0.045454545454545456
377,0.16666666666666666,0.3181818181818182
378,0.21212121212121213,0.09090909090909091
379,0.30303030303030304,0.2727272727272727
380,0.16666666666666666,0.045454545454545456
381,0.36363636363636365,0.06818181818181818
382,0.21212121212121213,0.1590909090909091
383,0.19696969696969696,0.045454545454545456
384,0.16666666666666666,0.09090909090909091
385,0.2727272727272727,0.11363636363636363
386,0.18181818181818182,0.11363636363636363
387,0.4696969696969697,0.3181818181818182
388,0.21212121212121213,0.29545454545454547
389,0.24242424242424243,0.06818181818181818
390,0.030303030303030304,0.022727272727272728
391,0.015151515151515152,0.022727272727272728
392,0.16666666666666666,0.09090909090909091
393,0.2878787878787879,0.1590909090909091
394,0.19696969696969696,0.06818181818181818
395,0.30303030303030304,0.06818181818181818
396,0.16666666666666666,0.1590909090909091
397,0.19696969696969696,0.25
398,0.16666666666666666,0.06818181818181818
399,0.25757575757575757,0.045454545454545456
400,0.15151515151515152,0.045454545454545456
401,0.19696969696969696,0.06818181818181818
402,0.09090909090909091,0.045454545454545456
403,0.15151515151515152,0.045454545454545456
404,0.0,0.0
405,0.015151515151515152,0.022727272727272728
406,0.5151515151515151,0.11363636363636363
407,0.18181818181818182,0.25
408,0.030303030303030304,0.045454545454545456
409,0.21212121212121213,0.11363636363636363
410,0.015151515151515152,0.022727272727272728
411,0.3333333333333333,0.22727272727272727
412,0.18181818181818182,0.29545454545454547
413,0.015151515151515152,0.022727272727272728
414,0.24242424242424243,0.045454545454545456
415,0.24242424242424243,0.06818181818181818
416,0.030303030303030304,0.022727272727272728
417,0.13636363636363635,0.06818181818181818
418,0.13636363636363635,0.1590909090909091
419,0.19696969696969696,0.25
420,0.24242424242424243,0.09090909090909091
421,0.19696969696969696,0.11363636363636363
422,0.18181818181818182,0.06818181818181818
423,0.21212121212121213,0.1590909090909091
424,0.15151515151515152,0.13636363636363635
425,0.21212121212121213,0.06818181818181818
426,0.21212121212121213,0.11363636363636363
427,0.16666666666666666,0.045454545454545456
428,0.30303030303030304,0.09090909090909091
429,0.13636363636363635,0.1590909090909091
430,0.3484848484848485,0.022727272727272728
431,0.015151515151515152,0.045454545454545456
432,0.22727272727272727,0.06818181818181818
433,0.36363636363636365,0.06818181818181818
434,0.13636363636363635,0.045454545454545456
435,0.4090909090909091,0.045454545454545456
436,0.16666666666666666,0.20454545454545456
437,0.10606060606060606,0.022727272727272728
438,0.19696969696969696,0.09090909090909091
439,0.06060606060606061,0.045454545454545456
440,0.3333333333333333,0.13636363636363635
441,0.15151515151515152,0.045454545454545456
442,0.15151515151515152,0.09090909090909091
443,0.22727272727272727,0.06818181818181818
444,0.030303030303030304,0.45454545454545453
