cluster,y,d
242,0.01694915254237288,0.046511627906976744
243,0.11864406779661017,0.23255813953488372
244,0.0,0.0
245,0.11864406779661017,0.11627906976744186
246,0.06779661016949153,0.023255813953488372
247,0.0,0.0
248,0.03389830508474576,0.023255813953488372
249,0.0,0.0
250,0.3559322033898305,0.23255813953488372
251,0.05084745762711865,0.11627906976744186
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,0.0,0.0
256,0.01694915254237288,0.023255813953488372
257,0.15254237288135594,0.13953488372093023
258,0.0,0.0
259,0.0,0.0
260,0.11864406779661017,0.2558139534883721
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.1864406779661017,0.32558139534883723
265,0.13559322033898305,0.046511627906976744
266,0.15254237288135594,0.2558139534883721
267,0.0,0.0
268,0.03389830508474576,0.023255813953488372
269,0.23728813559322035,0.16279069767441862
270,0.0,0.0
271,0.13559322033898305,0.06976744186046512
272,0.06779661016949153,0.06976744186046512
273,0.0847457627118644,0.09302325581395349
274,0.4915254237288136,0.27906976744186046
275,0.23728813559322035,0.3023255813953488
276,0.05084745762711865,0.023255813953488372
277,0.1864406779661017,0.09302325581395349
278,0.03389830508474576,0.11627906976744186
279,0.01694915254237288,0.023255813953488372
280,0.05084745762711865,0.023255813953488372
281,0.1864406779661017,0.16279069767441862
282,0.1864406779661017,0.20930232558139536
283,0.05084745762711865,0.023255813953488372
284,0.0,0.0
285,0.0,0.0
286,0.01694915254237288,0.023255813953488372
287,0.0,0.0
288,0.0,0.0
289,0.4576271186440678,0.06976744186046512
290,0.2033898305084746,0.2558139534883721
291,0.0,0.0
292,0.03389830508474576,0.06976744186046512
293,0.23728813559322035,0.18604651162790697
294,0.2033898305084746,0.3023255813953488
295,0.0,0.0
296,0.01694915254237288,0.023255813953488372
297,0.01694915254237288,0.023255813953488372
298,0.11864406779661017,0.11627906976744186
299,0.2033898305084746,0.20930232558139536
300,0.1694915254237288,0.046511627906976744
301,0.1694915254237288,0.06976744186046512
302,0.03389830508474576,0.023255813953488372
303,0.23728813559322035,0.16279069767441862
304,0.1694915254237288,0.13953488372093023
305,0.01694915254237288,0.023255813953488372
306,0.11864406779661017,0.06976744186046512
307,0.0,0.0
308,0.1016949152542373,0.046511627906976744
309,0.06779661016949153,0.11627906976744186
310,0.0,0.0
311,0.05084745762711865,0.023255813953488372
312,0.05084745762711865,0.023255813953488372
313,0.0,0.0
314,0.0,0.0
315,0.15254237288135594,0.16279069767441862
316,0.1016949152542373,0.046511627906976744
317,0.0,0.0
318,0.0847457627118644,0.09302325581395349
319,0.0,0.0
320,0.01694915254237288,0.046511627906976744
321,0.06779661016949153,0.023255813953488372
322,0.01694915254237288,0.4418604651162791
